107
28 0 2 1 4 3 5 6 7 11 10 8 9 ; 1 0 2 3 5 4 7 6 8
31 0 2 1 4 3 6 5 7 11 10 9 8 ; 1 0 2 3 5 4 7 6 8
33 0 2 1 4 3 6 5 7 11 10 8 9 ; 1 0 2 3 5 4 7 6 8
30 0 2 1 4 3 6 5 7 10 11 8 9 ; 1 0 2 3 5 4 7 6 8
32 0 2 1 4 3 6 5 7 10 11 8 9 ; 1 0 2 3 5 4 7 6 8
29 0 2 1 4 3 6 5 7 11 10 9 8 ; 1 0 2 3 5 4 7 6 8
27 1 2 0 5 3 4 6 11 10 9 8 7 ; 3 0 4 1 5 2 7 6 8
26 2 1 0 5 3 4 6 11 10 9 8 7 ; 3 1 5 0 4 2 7 6 8
29 0 2 1 4 7 11 10 3 6 5 9 8 ; 1 0 2 3 5 4 7 8 6
30 0 2 1 4 7 10 11 3 6 5 8 9 ; 1 0 2 3 5 4 7 8 6
32 1 0 2 3 4 5 6 7 8 9 11 10 ; 0 3 4 1 2 5 6 7 8
28 1 0 2 3 4 5 6 7 8 9 11 10 ; 0 3 4 1 2 5 6 7 8
31 0 2 1 4 7 11 10 3 6 5 9 8 ; 1 0 2 3 5 4 7 8 6
33 1 0 2 3 4 6 5 7 8 9 11 10 ; 0 3 4 1 2 5 6 7 8
35 1 0 2 3 5 4 6 7 9 8 10 11 ; 0 3 4 1 2 5 6 7 8
34 1 0 2 3 5 4 6 7 9 8 10 11 ; 0 3 4 1 2 5 6 7 8
33 1 0 2 3 7 8 9 4 6 5 11 10 ; 0 3 4 1 2 5 6 8 7
32 1 0 2 3 7 8 9 4 5 6 11 10 ; 0 3 4 1 2 5 6 8 7
28 1 0 2 3 7 8 9 4 5 6 11 10 ; 0 3 4 1 2 5 6 8 7
32 0 2 1 4 7 10 11 3 6 5 8 9 ; 1 0 2 3 5 4 7 8 6
28 0 2 1 4 7 11 10 3 5 6 8 9 ; 1 0 2 3 5 4 7 8 6
33 0 2 1 4 7 11 10 3 6 5 8 9 ; 1 0 2 3 5 4 7 8 6
22 0 2 1 5 9 11 10 3 4 6 8 7 ; 1 0 2 3 5 4 7 8 6
24 0 2 1 5 9 11 10 3 4 6 8 7 ; 1 0 2 3 5 4 7 8 6
25 0 2 1 5 9 11 10 3 4 6 7 8 ; 1 0 2 3 5 4 7 8 6
27 1 2 0 5 11 10 9 3 4 6 8 7 ; 3 0 4 1 5 2 7 8 6
35 1 0 2 3 7 9 8 5 4 6 10 11 ; 0 3 4 1 2 5 6 8 7
26 2 1 0 5 11 10 9 3 4 6 8 7 ; 3 1 5 0 4 2 7 8 6
34 1 0 2 3 7 9 8 5 4 6 10 11 ; 0 3 4 1 2 5 6 8 7
9 1 2 0 3 4 5 6 8 7 10 11 9 ; 3 0 4 1 5 2 6 7 8
9 1 2 0 3 4 8 7 5 6 10 11 9 ; 3 0 4 1 5 2 6 8 7
10 1 2 0 3 4 5 6 8 7 10 11 9 ; 3 0 4 1 5 2 6 7 8
10 1 2 0 3 4 8 7 5 6 10 11 9 ; 3 0 4 1 5 2 6 8 7
12 1 2 0 3 5 4 6 8 7 9 11 10 ; 3 0 4 1 5 2 6 7 8
11 1 2 0 3 5 4 6 9 8 7 11 10 ; 3 0 4 1 5 2 6 7 8
15 1 2 0 3 5 4 6 7 9 8 10 11 ; 3 0 4 1 5 2 6 7 8
14 1 2 0 3 5 4 6 8 9 7 10 11 ; 3 0 4 1 5 2 6 7 8
17 1 2 0 3 5 4 6 8 7 9 10 11 ; 3 0 4 1 5 2 6 7 8
16 1 2 0 3 5 4 6 9 8 7 10 11 ; 3 0 4 1 5 2 6 7 8
13 1 2 0 3 5 4 6 8 7 9 10 11 ; 3 0 4 1 5 2 6 7 8
20 1 2 0 3 4 6 5 7 9 8 10 11 ; 3 0 4 1 5 2 6 7 8
19 1 2 0 3 7 9 8 4 6 5 10 11 ; 3 0 4 1 5 2 6 8 7
21 1 2 0 3 4 5 6 7 8 9 10 11 ; 3 0 4 1 5 2 6 7 8
18 1 2 0 3 7 8 9 4 6 5 10 11 ; 3 0 4 1 5 2 6 8 7
18 1 2 0 3 4 6 5 7 8 9 10 11 ; 3 0 4 1 5 2 6 7 8
20 1 2 0 3 7 9 8 4 6 5 10 11 ; 3 0 4 1 5 2 6 8 7
19 1 2 0 3 4 6 5 7 9 8 10 11 ; 3 0 4 1 5 2 6 7 8
12 1 2 0 3 8 7 9 5 4 6 11 10 ; 3 0 4 1 5 2 6 8 7
17 1 2 0 3 8 7 9 5 4 6 10 11 ; 3 0 4 1 5 2 6 8 7
13 1 2 0 3 8 7 9 5 4 6 10 11 ; 3 0 4 1 5 2 6 8 7
11 1 2 0 3 9 8 7 5 4 6 11 10 ; 3 0 4 1 5 2 6 8 7
16 1 2 0 3 9 8 7 5 4 6 10 11 ; 3 0 4 1 5 2 6 8 7
15 1 2 0 3 7 9 8 5 4 6 10 11 ; 3 0 4 1 5 2 6 8 7
14 1 2 0 3 8 9 7 5 4 6 10 11 ; 3 0 4 1 5 2 6 8 7
9 2 1 0 4 3 5 6 8 7 10 11 9 ; 3 1 5 0 4 2 6 7 8
9 2 1 0 4 3 8 7 5 6 10 11 9 ; 3 1 5 0 4 2 6 8 7
22 0 2 1 3 4 5 6 8 7 9 11 10 ; 1 0 2 3 5 4 6 7 8
22 1 2 0 4 3 5 6 8 7 10 11 9 ; 3 0 4 1 5 2 6 7 8
23 0 2 1 3 4 5 6 8 7 9 10 11 ; 1 0 2 3 5 4 6 7 8
22 0 2 1 3 4 8 7 5 6 9 11 10 ; 1 0 2 3 5 4 6 8 7
22 1 2 0 4 3 8 7 5 6 10 11 9 ; 3 0 4 1 5 2 6 8 7
23 0 2 1 3 4 8 7 5 6 9 10 11 ; 1 0 2 3 5 4 6 8 7
24 0 2 1 3 4 5 6 8 7 9 11 10 ; 1 0 2 3 5 4 6 7 8
25 0 2 1 3 4 5 6 7 8 9 11 10 ; 1 0 2 3 5 4 6 7 8
27 0 2 1 3 4 5 6 8 7 9 10 11 ; 1 0 2 3 5 4 6 7 8
26 0 2 1 3 4 5 6 8 7 9 10 11 ; 1 0 2 3 5 4 6 7 8
25 0 2 1 3 4 7 8 5 6 9 11 10 ; 1 0 2 3 5 4 6 8 7
24 0 2 1 3 4 8 7 5 6 9 11 10 ; 1 0 2 3 5 4 6 8 7
27 0 2 1 3 4 8 7 5 6 9 10 11 ; 1 0 2 3 5 4 6 8 7
26 0 2 1 3 4 8 7 5 6 9 10 11 ; 1 0 2 3 5 4 6 8 7
26 1 0 2 5 3 4 6 11 10 9 8 7 ; 0 3 4 1 2 5 7 6 8
28 0 2 1 3 4 5 6 7 8 9 11 10 ; 1 0 2 3 5 4 6 7 8
31 0 2 1 3 4 6 5 7 9 8 11 10 ; 1 0 2 3 5 4 6 7 8
33 0 2 1 3 4 6 5 7 8 9 11 10 ; 1 0 2 3 5 4 6 7 8
30 0 2 1 3 4 6 5 7 8 9 10 11 ; 1 0 2 3 5 4 6 7 8
32 0 2 1 3 4 6 5 7 8 9 10 11 ; 1 0 2 3 5 4 6 7 8
29 0 2 1 3 4 6 5 7 9 8 11 10 ; 1 0 2 3 5 4 6 7 8
22 2 1 0 5 4 3 6 11 10 9 8 7 ; 3 1 5 0 4 2 7 6 8
27 2 0 1 5 3 4 6 10 9 11 8 7 ; 1 3 5 0 2 4 7 6 8
24 2 1 0 5 3 4 6 11 10 9 8 7 ; 3 1 5 0 4 2 7 6 8
25 2 1 0 5 3 4 6 11 10 9 7 8 ; 3 1 5 0 4 2 7 6 8
31 0 2 1 3 7 9 8 4 6 5 11 10 ; 1 0 2 3 5 4 6 8 7
33 2 1 0 4 3 6 5 7 11 10 8 9 ; 3 1 5 0 4 2 7 6 8
30 0 2 1 3 7 8 9 4 6 5 10 11 ; 1 0 2 3 5 4 6 8 7
32 2 1 0 4 3 6 5 7 11 10 8 9 ; 3 1 5 0 4 2 7 6 8
28 2 1 0 4 3 6 5 7 11 10 8 9 ; 3 1 5 0 4 2 7 6 8
29 0 2 1 3 7 9 8 4 6 5 11 10 ; 1 0 2 3 5 4 6 8 7
34 0 2 1 3 5 4 6 7 9 8 10 11 ; 1 0 2 3 5 4 6 7 8
35 0 2 1 3 5 4 6 9 8 7 10 11 ; 1 0 2 3 5 4 6 7 8
33 0 2 1 3 7 8 9 4 6 5 11 10 ; 1 0 2 3 5 4 6 8 7
28 0 2 1 3 7 8 9 4 5 6 11 10 ; 1 0 2 3 5 4 6 8 7
32 0 2 1 3 7 8 9 4 6 5 10 11 ; 1 0 2 3 5 4 6 8 7
33 2 1 0 4 7 11 10 3 6 5 8 9 ; 3 1 5 0 4 2 7 8 6
28 2 1 0 4 7 11 10 3 6 5 8 9 ; 3 1 5 0 4 2 7 8 6
32 2 1 0 4 7 11 10 3 6 5 8 9 ; 3 1 5 0 4 2 7 8 6
26 1 0 2 5 11 10 9 3 4 6 8 7 ; 0 3 4 1 2 5 7 8 6
34 0 2 1 3 7 9 8 5 4 6 10 11 ; 1 0 2 3 5 4 6 8 7
22 2 1 0 5 11 10 9 4 3 6 8 7 ; 3 1 5 0 4 2 7 8 6
27 2 0 1 5 10 9 11 3 4 6 8 7 ; 1 3 5 0 2 4 7 8 6
24 2 1 0 5 11 10 9 3 4 6 8 7 ; 3 1 5 0 4 2 7 8 6
25 2 1 0 5 11 10 9 3 4 6 7 8 ; 3 1 5 0 4 2 7 8 6
35 0 2 1 3 9 8 7 5 4 6 10 11 ; 1 0 2 3 5 4 6 8 7
10 2 1 0 3 4 5 6 8 7 10 11 9 ; 3 1 5 0 4 2 6 7 8
10 2 1 0 3 4 8 7 5 6 10 11 9 ; 3 1 5 0 4 2 6 8 7
12 2 1 0 3 5 4 6 9 8 7 11 10 ; 3 1 5 0 4 2 6 7 8
11 2 1 0 3 5 4 6 9 8 7 11 10 ; 3 1 5 0 4 2 6 7 8
17 2 1 0 3 5 4 6 9 8 7 10 11 ; 3 1 5 0 4 2 6 7 8
16 2 1 0 3 5 4 6 9 8 7 10 11 ; 3 1 5 0 4 2 6 7 8
15 2 1 0 3 5 4 6 9 8 7 10 11 ; 3 1 5 0 4 2 6 7 8
14 2 1 0 3 5 4 6 9 8 7 10 11 ; 3 1 5 0 4 2 6 7 8
13 2 1 0 3 5 4 6 9 8 7 10 11 ; 3 1 5 0 4 2 6 7 8
20 2 1 0 3 7 9 8 4 6 5 10 11 ; 3 1 5 0 4 2 6 8 7
21 2 1 0 3 7 9 8 4 6 5 10 11 ; 3 1 5 0 4 2 6 8 7
18 2 1 0 3 7 9 8 4 6 5 10 11 ; 3 1 5 0 4 2 6 8 7
19 2 1 0 3 4 6 5 7 9 8 10 11 ; 3 1 5 0 4 2 6 7 8
20 2 1 0 3 4 6 5 7 9 8 10 11 ; 3 1 5 0 4 2 6 7 8
19 2 1 0 3 7 9 8 4 6 5 10 11 ; 3 1 5 0 4 2 6 8 7
18 2 1 0 3 4 6 5 7 9 8 10 11 ; 3 1 5 0 4 2 6 7 8
15 2 1 0 3 9 8 7 5 4 6 10 11 ; 3 1 5 0 4 2 6 8 7
12 2 1 0 3 9 8 7 5 4 6 11 10 ; 3 1 5 0 4 2 6 8 7
17 2 1 0 3 9 8 7 5 4 6 10 11 ; 3 1 5 0 4 2 6 8 7
13 2 1 0 3 9 8 7 5 4 6 10 11 ; 3 1 5 0 4 2 6 8 7
14 2 1 0 3 9 8 7 5 4 6 10 11 ; 3 1 5 0 4 2 6 8 7
11 2 1 0 3 9 8 7 5 4 6 11 10 ; 3 1 5 0 4 2 6 8 7
16 2 1 0 3 9 8 7 5 4 6 10 11 ; 3 1 5 0 4 2 6 8 7
26 1 2 0 3 4 5 6 8 7 11 10 9 ; 3 0 4 1 5 2 6 7 8
27 1 2 0 3 4 5 6 8 7 11 10 9 ; 3 0 4 1 5 2 6 7 8
24 1 2 0 3 4 5 6 8 7 10 11 9 ; 3 0 4 1 5 2 6 7 8
25 1 2 0 3 4 5 6 7 8 10 11 9 ; 3 0 4 1 5 2 6 7 8
25 1 2 0 3 4 7 8 5 6 10 11 9 ; 3 0 4 1 5 2 6 8 7
26 1 2 0 3 4 8 7 5 6 11 10 9 ; 3 0 4 1 5 2 6 8 7
27 1 2 0 3 4 8 7 5 6 11 10 9 ; 3 0 4 1 5 2 6 8 7
24 1 2 0 3 4 8 7 5 6 10 11 9 ; 3 0 4 1 5 2 6 8 7
22 0 1 2 5 3 4 6 9 11 10 8 7 ; 0 1 2 3 4 5 7 6 8
24 0 1 2 5 3 4 6 9 11 10 8 7 ; 0 1 2 3 4 5 7 6 8
25 0 1 2 5 3 4 6 9 11 10 7 8 ; 0 1 2 3 4 5 7 6 8
28 0 1 2 4 3 5 6 7 11 10 8 9 ; 0 1 2 3 4 5 7 6 8
29 0 1 2 4 3 6 5 7 11 10 9 8 ; 0 1 2 3 4 5 7 6 8
30 0 1 2 4 3 5 6 7 10 11 8 9 ; 0 1 2 3 4 5 7 6 8
32 0 1 2 4 3 5 6 7 10 11 8 9 ; 0 1 2 3 4 5 7 6 8
31 0 1 2 4 3 6 5 7 11 10 9 8 ; 0 1 2 3 4 5 7 6 8
33 0 1 2 4 3 6 5 7 11 10 8 9 ; 0 1 2 3 4 5 7 6 8
27 1 0 2 5 3 4 6 11 10 9 8 7 ; 0 3 4 1 2 5 7 6 8
26 2 0 1 5 3 4 6 10 9 11 8 7 ; 1 3 5 0 2 4 7 6 8
29 0 1 2 4 7 11 10 3 6 5 9 8 ; 0 1 2 3 4 5 7 8 6
30 0 1 2 4 7 10 11 3 5 6 8 9 ; 0 1 2 3 4 5 7 8 6
32 1 2 0 3 4 5 6 7 8 9 11 10 ; 3 0 4 1 5 2 6 7 8
31 0 1 2 4 7 11 10 3 6 5 9 8 ; 0 1 2 3 4 5 7 8 6
33 1 2 0 3 4 6 5 7 8 9 11 10 ; 3 0 4 1 5 2 6 7 8
28 1 2 0 3 4 6 5 7 8 9 11 10 ; 3 0 4 1 5 2 6 7 8
35 1 2 0 3 5 4 6 7 9 8 10 11 ; 3 0 4 1 5 2 6 7 8
34 1 2 0 3 5 4 6 9 8 7 10 11 ; 3 0 4 1 5 2 6 7 8
32 1 2 0 3 7 8 9 4 5 6 11 10 ; 3 0 4 1 5 2 6 8 7
28 1 2 0 3 7 8 9 4 6 5 11 10 ; 3 0 4 1 5 2 6 8 7
33 1 2 0 3 7 8 9 4 6 5 11 10 ; 3 0 4 1 5 2 6 8 7
32 0 1 2 4 7 10 11 3 5 6 8 9 ; 0 1 2 3 4 5 7 8 6
28 0 1 2 4 7 11 10 3 5 6 8 9 ; 0 1 2 3 4 5 7 8 6
33 0 1 2 4 7 11 10 3 6 5 8 9 ; 0 1 2 3 4 5 7 8 6
22 0 1 2 5 9 11 10 3 4 6 8 7 ; 0 1 2 3 4 5 7 8 6
24 0 1 2 5 9 11 10 3 4 6 8 7 ; 0 1 2 3 4 5 7 8 6
25 0 1 2 5 9 11 10 3 4 6 7 8 ; 0 1 2 3 4 5 7 8 6
27 1 0 2 5 11 10 9 3 4 6 8 7 ; 0 3 4 1 2 5 7 8 6
35 1 2 0 3 7 9 8 5 4 6 10 11 ; 3 0 4 1 5 2 6 8 7
26 2 0 1 5 10 9 11 3 4 6 8 7 ; 1 3 5 0 2 4 7 8 6
34 1 2 0 3 9 8 7 5 4 6 10 11 ; 3 0 4 1 5 2 6 8 7
22 2 0 1 3 4 5 6 8 7 9 11 10 ; 1 3 5 0 2 4 6 7 8
22 2 1 0 4 3 5 6 8 7 10 11 9 ; 3 1 5 0 4 2 6 7 8
23 2 0 1 3 4 5 6 8 7 9 10 11 ; 1 3 5 0 2 4 6 7 8
22 2 0 1 3 4 8 7 5 6 9 11 10 ; 1 3 5 0 2 4 6 8 7
22 2 1 0 4 3 8 7 5 6 10 11 9 ; 3 1 5 0 4 2 6 8 7
23 2 0 1 3 4 8 7 5 6 9 10 11 ; 1 3 5 0 2 4 6 8 7
24 2 0 1 3 4 5 6 8 7 9 11 10 ; 1 3 5 0 2 4 6 7 8
25 2 0 1 3 4 5 6 7 8 9 11 10 ; 1 3 5 0 2 4 6 7 8
27 2 0 1 3 4 5 6 8 7 9 10 11 ; 1 3 5 0 2 4 6 7 8
26 2 0 1 3 4 5 6 8 7 9 10 11 ; 1 3 5 0 2 4 6 7 8
25 2 0 1 3 4 7 8 5 6 9 11 10 ; 1 3 5 0 2 4 6 8 7
24 2 0 1 3 4 8 7 5 6 9 11 10 ; 1 3 5 0 2 4 6 8 7
27 2 0 1 3 4 8 7 5 6 9 10 11 ; 1 3 5 0 2 4 6 8 7
26 2 0 1 3 4 8 7 5 6 9 10 11 ; 1 3 5 0 2 4 6 8 7
26 0 1 2 5 3 4 6 10 9 11 8 7 ; 0 1 2 3 4 5 7 6 8
31 0 1 2 7 3 9 8 4 11 10 6 5 ; 0 1 2 3 4 5 8 6 7
33 2 0 1 3 4 6 5 7 8 9 11 10 ; 1 3 5 0 2 4 6 7 8
28 2 0 1 3 4 6 5 7 8 9 11 10 ; 1 3 5 0 2 4 6 7 8
30 0 1 2 7 3 8 9 4 10 11 5 6 ; 0 1 2 3 4 5 8 6 7
32 2 0 1 3 4 6 5 7 8 9 10 11 ; 1 3 5 0 2 4 6 7 8
29 0 1 2 7 3 9 8 4 11 10 6 5 ; 0 1 2 3 4 5 8 6 7
22 1 2 0 5 4 3 6 11 10 9 8 7 ; 3 0 4 1 5 2 7 6 8
27 0 2 1 5 3 4 6 10 9 11 8 7 ; 1 0 2 3 5 4 7 6 8
24 1 2 0 5 3 4 6 11 10 9 8 7 ; 3 0 4 1 5 2 7 6 8
25 1 2 0 5 3 4 6 11 10 9 7 8 ; 3 0 4 1 5 2 7 6 8
29 0 1 2 7 4 11 10 3 9 8 6 5 ; 0 1 2 3 4 5 8 7 6
30 0 1 2 7 4 10 11 3 8 9 5 6 ; 0 1 2 3 4 5 8 7 6
32 1 2 0 4 3 5 6 7 11 10 8 9 ; 3 0 4 1 5 2 7 6 8
31 0 1 2 7 4 11 10 3 9 8 6 5 ; 0 1 2 3 4 5 8 7 6
33 1 2 0 4 3 6 5 7 11 10 8 9 ; 3 0 4 1 5 2 7 6 8
28 1 2 0 4 3 6 5 7 11 10 8 9 ; 3 0 4 1 5 2 7 6 8
34 2 0 1 3 5 4 6 9 8 7 10 11 ; 1 3 5 0 2 4 6 7 8
35 2 0 1 3 5 4 6 9 8 7 10 11 ; 1 3 5 0 2 4 6 7 8
28 2 0 1 3 7 8 9 4 6 5 11 10 ; 1 3 5 0 2 4 6 8 7
32 2 0 1 3 7 8 9 4 6 5 10 11 ; 1 3 5 0 2 4 6 8 7
33 2 0 1 3 7 8 9 4 6 5 11 10 ; 1 3 5 0 2 4 6 8 7
33 1 2 0 4 7 11 10 3 6 5 8 9 ; 3 0 4 1 5 2 7 8 6
28 1 2 0 4 7 11 10 3 6 5 8 9 ; 3 0 4 1 5 2 7 8 6
32 1 2 0 4 7 11 10 3 5 6 8 9 ; 3 0 4 1 5 2 7 8 6
26 0 1 2 5 10 9 11 3 4 6 8 7 ; 0 1 2 3 4 5 7 8 6
34 2 0 1 3 9 8 7 5 4 6 10 11 ; 1 3 5 0 2 4 6 8 7
22 1 2 0 5 11 10 9 4 3 6 8 7 ; 3 0 4 1 5 2 7 8 6
27 0 2 1 5 10 9 11 3 4 6 8 7 ; 1 0 2 3 5 4 7 8 6
24 1 2 0 5 11 10 9 3 4 6 8 7 ; 3 0 4 1 5 2 7 8 6
25 1 2 0 5 11 10 9 3 4 6 7 8 ; 3 0 4 1 5 2 7 8 6
35 2 0 1 3 9 8 7 5 4 6 10 11 ; 1 3 5 0 2 4 6 8 7
27 2 1 0 3 4 5 6 8 7 11 10 9 ; 3 1 5 0 4 2 6 7 8
26 2 1 0 3 4 5 6 8 7 11 10 9 ; 3 1 5 0 4 2 6 7 8
24 2 1 0 3 4 5 6 8 7 10 11 9 ; 3 1 5 0 4 2 6 7 8
25 2 1 0 3 4 5 6 7 8 10 11 9 ; 3 1 5 0 4 2 6 7 8
25 2 1 0 3 4 7 8 5 6 10 11 9 ; 3 1 5 0 4 2 6 8 7
27 2 1 0 3 4 8 7 5 6 11 10 9 ; 3 1 5 0 4 2 6 8 7
26 2 1 0 3 4 8 7 5 6 11 10 9 ; 3 1 5 0 4 2 6 8 7
24 2 1 0 3 4 8 7 5 6 10 11 9 ; 3 1 5 0 4 2 6 8 7
22 1 0 2 5 4 3 6 11 10 9 8 7 ; 0 3 4 1 2 5 7 6 8
27 0 1 2 5 3 4 6 10 9 11 8 7 ; 0 1 2 3 4 5 7 6 8
24 1 0 2 5 3 4 6 11 10 9 8 7 ; 0 3 4 1 2 5 7 6 8
25 1 0 2 5 3 4 6 11 10 9 7 8 ; 0 3 4 1 2 5 7 6 8
29 0 2 1 7 4 11 10 3 9 8 6 5 ; 1 0 2 3 5 4 8 7 6
30 0 2 1 7 4 10 11 3 8 9 6 5 ; 1 0 2 3 5 4 8 7 6
32 1 0 2 4 3 5 6 7 11 10 8 9 ; 0 3 4 1 2 5 7 6 8
28 1 0 2 4 3 5 6 7 11 10 8 9 ; 0 3 4 1 2 5 7 6 8
31 0 2 1 7 4 11 10 3 9 8 6 5 ; 1 0 2 3 5 4 8 7 6
33 1 0 2 4 3 6 5 7 11 10 8 9 ; 0 3 4 1 2 5 7 6 8
26 0 2 1 5 3 4 6 10 9 11 8 7 ; 1 0 2 3 5 4 7 6 8
31 0 2 1 7 3 9 8 4 11 10 6 5 ; 1 0 2 3 5 4 8 6 7
33 2 1 0 3 4 6 5 7 8 9 11 10 ; 3 1 5 0 4 2 6 7 8
30 0 2 1 7 3 8 9 4 10 11 6 5 ; 1 0 2 3 5 4 8 6 7
32 2 1 0 3 4 6 5 7 8 9 11 10 ; 3 1 5 0 4 2 6 7 8
28 2 1 0 3 4 6 5 7 8 9 11 10 ; 3 1 5 0 4 2 6 7 8
29 0 2 1 7 3 9 8 4 11 10 6 5 ; 1 0 2 3 5 4 8 6 7
35 2 1 0 3 5 4 6 9 8 7 10 11 ; 3 1 5 0 4 2 6 7 8
34 2 1 0 3 5 4 6 9 8 7 10 11 ; 3 1 5 0 4 2 6 7 8
32 2 1 0 3 7 8 9 4 6 5 11 10 ; 3 1 5 0 4 2 6 8 7
28 2 1 0 3 7 8 9 4 6 5 11 10 ; 3 1 5 0 4 2 6 8 7
33 2 1 0 3 7 8 9 4 6 5 11 10 ; 3 1 5 0 4 2 6 8 7
28 1 0 2 4 7 11 10 3 5 6 8 9 ; 0 3 4 1 2 5 7 8 6
33 1 0 2 4 7 11 10 3 6 5 8 9 ; 0 3 4 1 2 5 7 8 6
32 1 0 2 4 7 11 10 3 5 6 8 9 ; 0 3 4 1 2 5 7 8 6
22 1 0 2 5 11 10 9 4 3 6 8 7 ; 0 3 4 1 2 5 7 8 6
27 0 1 2 5 10 9 11 3 4 6 8 7 ; 0 1 2 3 4 5 7 8 6
24 1 0 2 5 11 10 9 3 4 6 8 7 ; 0 3 4 1 2 5 7 8 6
25 1 0 2 5 11 10 9 3 4 6 7 8 ; 0 3 4 1 2 5 7 8 6
35 2 1 0 3 9 8 7 5 4 6 10 11 ; 3 1 5 0 4 2 6 8 7
26 0 2 1 5 10 9 11 3 4 6 8 7 ; 1 0 2 3 5 4 7 8 6
34 2 1 0 3 9 8 7 5 4 6 10 11 ; 3 1 5 0 4 2 6 8 7
12 0 1 2 4 5 3 6 10 11 7 8 9 ; 0 1 2 3 4 5 7 6 8
11 0 1 2 4 5 3 6 11 10 7 9 8 ; 0 1 2 3 4 5 7 6 8
13 0 1 2 4 5 3 6 10 11 7 8 9 ; 0 1 2 3 4 5 7 6 8
15 0 1 2 4 5 3 6 10 11 7 9 8 ; 0 1 2 3 4 5 7 6 8
14 0 1 2 4 5 3 6 10 11 7 8 9 ; 0 1 2 3 4 5 7 6 8
17 0 1 2 4 5 3 6 10 11 7 8 9 ; 0 1 2 3 4 5 7 6 8
16 0 1 2 4 5 3 6 10 11 7 9 8 ; 0 1 2 3 4 5 7 6 8
12 0 2 1 4 5 3 6 10 11 9 8 7 ; 1 0 2 3 5 4 7 6 8
11 0 2 1 4 5 3 6 11 10 7 9 8 ; 1 0 2 3 5 4 7 6 8
13 0 2 1 4 5 3 6 10 11 9 8 7 ; 1 0 2 3 5 4 7 6 8
17 0 2 1 4 5 3 6 10 11 9 8 7 ; 1 0 2 3 5 4 7 6 8
16 0 2 1 4 5 3 6 10 11 7 9 8 ; 1 0 2 3 5 4 7 6 8
15 0 2 1 4 5 3 6 10 11 8 9 7 ; 1 0 2 3 5 4 7 6 8
14 0 2 1 4 5 3 6 10 11 7 9 8 ; 1 0 2 3 5 4 7 6 8
12 1 0 2 4 5 3 6 10 11 7 8 9 ; 0 3 4 1 2 5 7 6 8
11 1 0 2 4 5 3 6 11 10 8 9 7 ; 0 3 4 1 2 5 7 6 8
15 1 0 2 4 5 3 6 10 11 7 9 8 ; 0 3 4 1 2 5 7 6 8
14 1 0 2 4 5 3 6 10 11 8 7 9 ; 0 3 4 1 2 5 7 6 8
13 1 0 2 4 5 3 6 10 11 7 8 9 ; 0 3 4 1 2 5 7 6 8
17 1 0 2 4 5 3 6 10 11 7 8 9 ; 0 3 4 1 2 5 7 6 8
16 1 0 2 4 5 3 6 10 11 8 9 7 ; 0 3 4 1 2 5 7 6 8
35 0 1 2 4 5 3 6 10 11 7 9 8 ; 0 1 2 3 4 5 7 6 8
34 0 1 2 4 5 3 6 10 11 7 9 8 ; 0 1 2 3 4 5 7 6 8
11 2 0 1 4 5 3 6 11 10 7 9 8 ; 1 3 5 0 2 4 7 6 8
12 2 0 1 4 5 3 6 11 10 9 8 7 ; 1 3 5 0 2 4 7 6 8
16 2 0 1 4 5 3 6 10 11 7 9 8 ; 1 3 5 0 2 4 7 6 8
17 2 0 1 4 5 3 6 10 11 9 8 7 ; 1 3 5 0 2 4 7 6 8
13 2 0 1 4 5 3 6 10 11 9 8 7 ; 1 3 5 0 2 4 7 6 8
14 2 0 1 4 5 3 6 10 11 9 7 8 ; 1 3 5 0 2 4 7 6 8
15 2 0 1 4 5 3 6 10 11 8 9 7 ; 1 3 5 0 2 4 7 6 8
34 1 0 2 4 5 3 6 10 11 7 9 8 ; 0 3 4 1 2 5 7 6 8
35 1 0 2 4 5 3 6 10 11 7 9 8 ; 0 3 4 1 2 5 7 6 8
11 1 2 0 4 5 3 6 11 10 8 9 7 ; 3 0 4 1 5 2 7 6 8
12 1 2 0 4 5 3 6 11 10 7 8 9 ; 3 0 4 1 5 2 7 6 8
14 1 2 0 4 5 3 6 10 11 8 9 7 ; 3 0 4 1 5 2 7 6 8
15 1 2 0 4 5 3 6 10 11 7 9 8 ; 3 0 4 1 5 2 7 6 8
16 1 2 0 4 5 3 6 10 11 8 9 7 ; 3 0 4 1 5 2 7 6 8
17 1 2 0 4 5 3 6 10 11 7 8 9 ; 3 0 4 1 5 2 7 6 8
13 1 2 0 4 5 3 6 10 11 7 8 9 ; 3 0 4 1 5 2 7 6 8
35 0 2 1 4 5 3 6 10 11 8 9 7 ; 1 0 2 3 5 4 7 6 8
34 0 2 1 4 5 3 6 10 11 7 9 8 ; 1 0 2 3 5 4 7 6 8
11 2 1 0 4 5 3 6 11 10 8 9 7 ; 3 1 5 0 4 2 7 6 8
12 2 1 0 4 5 3 6 11 10 9 8 7 ; 3 1 5 0 4 2 7 6 8
16 2 1 0 4 5 3 6 10 11 8 9 7 ; 3 1 5 0 4 2 7 6 8
17 2 1 0 4 5 3 6 10 11 9 8 7 ; 3 1 5 0 4 2 7 6 8
14 2 1 0 4 5 3 6 10 11 9 8 7 ; 3 1 5 0 4 2 7 6 8
